com.samsung.shealth.step_daily_trend,6010047,5
source_pkg_name,binning_data,count,calorie,deviceuuid,update_time,source_type,day_time,speed,pkg_name,distance,datauuid,create_time
com.sec.android.app.shealth,01811358-4acd-46aa-ab55-97d353109e73.binning_data.json,4964,207.61,T6rJlOV0ZG,2018-06-16 07:00:42.546,0,1529020800000,3.6944444,com.sec.android.app.shealth,3997.21,01811358-4acd-46aa-ab55-97d353109e73,2018-06-16 07:00:42.546
com.sec.android.app.shealth,01a5c76d-e50f-4c53-abaf-449c914909b7.binning_data.json,15007,687.64,T6rJlOV0ZG,2018-10-02 22:00:03.319,0,1538438400000,6.027777,com.sec.android.app.shealth,12390.6,01a5c76d-e50f-4c53-abaf-449c914909b7,2018-10-02 22:00:03.319
com.sec.android.app.shealth,0216343b-8411-41f7-9535-3e1712d40f29.binning_data.json,6787,301.84998,T6rJlOV0ZG,2018-08-28 05:28:50.385,0,1535328000000,6.361111,com.sec.android.app.shealth,5194.2,0216343b-8411-41f7-9535-3e1712d40f29,2018-08-28 05:28:50.385
com.sec.android.app.shealth,02305838-c89a-49dc-a677-109b8d3c4434.binning_data.json,2223,94.09,T6rJlOV0ZG,2018-04-25 15:30:54.016,0,1517097600000,4.000001,com.sec.android.app.shealth,1801.02,02305838-c89a-49dc-a677-109b8d3c4434,2018-04-25 15:30:54.016
com.sec.android.app.shealth,0293987d-a55d-4e10-ad90-c54de994eb2a.binning_data.json,10538,448.60995,VfS0qUERdZ,2018-04-25 15:30:54.069,-2,1490313600000,1.5381851,com.sec.android.app.shealth,8259.88,0293987d-a55d-4e10-ad90-c54de994eb2a,2018-04-25 15:30:54.069
com.sec.android.app.shealth,035c29d1-642b-48c1-abf9-c4ca4f9fc0ff.binning_data.json,6144,313.45,T6rJlOV0ZG,2018-04-25 15:30:53.958,0,1498348800000,4.7222223,com.sec.android.app.shealth,5262.41,035c29d1-642b-48c1-abf9-c4ca4f9fc0ff,2018-04-25 15:30:53.958
com.sec.android.app.shealth,03650bff-4950-4613-861d-5aca03e84722.binning_data.json,12309,571.47,T6rJlOV0ZG,2018-04-25 15:30:53.956,0,1497484800000,4.5000005,com.sec.android.app.shealth,9896.23,03650bff-4950-4613-861d-5aca03e84722,2018-04-25 15:30:53.956
com.sec.android.app.shealth,039af045-e936-4ef1-b5e5-cf0e3911ab31.binning_data.json,8962,435.59,T6rJlOV0ZG,2018-04-25 15:30:53.926,0,1486252800000,4.361111,com.sec.android.app.shealth,7437.44,039af045-e936-4ef1-b5e5-cf0e3911ab31,2018-04-25 15:30:53.926
com.sec.android.app.shealth,03b3f10c-2840-4c58-b319-d632b2e0b820.binning_data.json,10884,517.14,T6rJlOV0ZG,2018-04-25 15:30:53.928,0,1486771200000,3.9444444,com.sec.android.app.shealth,9039.76,03b3f10c-2840-4c58-b319-d632b2e0b820,2018-04-25 15:30:53.928
com.sec.android.app.shealth,03b8a313-08f3-4a79-a54f-66ec78946ff7.binning_data.json,12455,516.64996,T6rJlOV0ZG,2018-04-25 15:30:53.964,0,1500508800000,3.4166667,com.sec.android.app.shealth,9588.32,03b8a313-08f3-4a79-a54f-66ec78946ff7,2018-04-25 15:30:53.964
com.sec.android.app.shealth,040f52a5-fe27-402b-b820-2936382d92d1.binning_data.json,12515,667.8,T6rJlOV0ZG,2018-07-20 07:24:59.756,0,1531958400000,6.361111,com.sec.android.app.shealth,10113.46,040f52a5-fe27-402b-b820-2936382d92d1,2018-07-20 07:24:59.756
com.sec.android.app.shealth,040fa7dd-6c74-4b42-acdb-47813df93b2f.binning_data.json,7340,311.27,T6rJlOV0ZG,2018-10-03 22:00:02.598,0,1538524800000,6.024598,com.sec.android.app.shealth,5746.79,040fa7dd-6c74-4b42-acdb-47813df93b2f,2018-10-03 22:00:02.598
com.sec.android.app.shealth,043ed375-70db-4eb7-a4ea-a37b07ce73a5.binning_data.json,6841,283.93,VfS0qUERdZ,2018-04-25 15:30:54.118,-2,1513209600000,1.4810652,com.sec.android.app.shealth,5384.87,043ed375-70db-4eb7-a4ea-a37b07ce73a5,2018-04-25 15:30:54.118
com.sec.android.app.shealth,0476479c-62e8-4cb8-8db2-d09e27bb793b.binning_data.json,22273,925.75995,VfS0qUERdZ,2018-04-25 15:30:54.125,-2,1516492800000,1.5261999,com.sec.android.app.shealth,17244.0,0476479c-62e8-4cb8-8db2-d09e27bb793b,2018-04-25 15:30:54.125
com.sec.android.app.shealth,0487a838-0078-4997-92cc-9b70c0e8aa56.binning_data.json,5839,255.04997,T6rJlOV0ZG,2018-04-25 15:30:54.001,0,1511395200000,4.23276,com.sec.android.app.shealth,4729.14,0487a838-0078-4997-92cc-9b70c0e8aa56,2018-04-25 15:30:54.001
com.sec.android.app.shealth,04898335-4b13-45e1-8a99-624de8a74bd1.binning_data.json,5018,220.53,T6rJlOV0ZG,2018-06-09 07:42:44.580,0,1528416000000,3.6207337,com.sec.android.app.shealth,3931.36,04898335-4b13-45e1-8a99-624de8a74bd1,2018-06-09 07:42:44.580
com.sec.android.app.shealth,048f086c-a841-4578-9f71-9d56054b6153.binning_data.json,12757,575.63,T6rJlOV0ZG,2018-04-25 15:30:53.910,0,1481068800000,6.022768,com.sec.android.app.shealth,10391.59,048f086c-a841-4578-9f71-9d56054b6153,2018-04-25 15:30:53.910
com.sec.android.app.shealth,049a8bba-c691-4803-b0a8-faee95a03ae2.binning_data.json,6173,273.3,VfS0qUERdZ,2018-07-08 06:23:12.739,-2,1530921600000,1.7431837,com.sec.android.app.shealth,5049.39,049a8bba-c691-4803-b0a8-faee95a03ae2,2018-07-07 14:02:18.073
com.sec.android.app.shealth,049efadf-442a-4ecd-b5eb-47b51ea044a3.binning_data.json,794,40.48,T6rJlOV0ZG,2018-04-25 15:30:53.973,0,1502668800000,2.8888888,com.sec.android.app.shealth,674.7,049efadf-442a-4ecd-b5eb-47b51ea044a3,2018-04-25 15:30:53.973
com.sec.android.app.shealth,049f2cdd-5cb2-4e28-96b5-f888e838540c.binning_data.json,26068,1389.26,T6rJlOV0ZG,2018-08-10 07:00:03.672,0,1533772800000,3.2777774,com.sec.android.app.shealth,17707.68,049f2cdd-5cb2-4e28-96b5-f888e838540c,2018-08-10 07:00:03.672
com.sec.android.app.shealth,04d132aa-e37f-48e4-9b73-a1195cb8f6cc.binning_data.json,10930,499.34,VfS0qUERdZ,2018-07-18 05:29:01.643,-2,1531785600000,1.6809115,com.sec.android.app.shealth,8905.59,04d132aa-e37f-48e4-9b73-a1195cb8f6cc,2018-07-17 15:01:30.670
com.sec.android.app.shealth,04e751fd-737d-4ac7-86c4-2d429e1e4f7f.binning_data.json,9894,477.63998,T6rJlOV0ZG,2018-04-25 15:30:53.927,0,1486598400000,4.138889,com.sec.android.app.shealth,8263.23,04e751fd-737d-4ac7-86c4-2d429e1e4f7f,2018-04-25 15:30:53.927
com.sec.android.app.shealth,0561766e-8f40-4553-bca7-0e817568352f.binning_data.json,18688,781.83997,T6rJlOV0ZG,2018-08-20 06:00:03.872,0,1534636800000,6.9444447,com.sec.android.app.shealth,14627.76,0561766e-8f40-4553-bca7-0e817568352f,2018-08-20 06:00:03.872
com.sec.android.app.shealth,05667eae-996c-41c0-a170-8a00b926953c.binning_data.json,8885,405.95996,VfS0qUERdZ,2018-04-25 15:30:54.062,-2,1487030400000,1.6941364,com.sec.android.app.shealth,7132.7705,05667eae-996c-41c0-a170-8a00b926953c,2018-04-25 15:30:54.062
com.sec.android.app.shealth,056d04a6-f81e-4dce-a4c2-394b01ddda76.binning_data.json,12309,571.47,VfS0qUERdZ,2018-04-25 15:30:54.085,-2,1497484800000,1.69208,com.sec.android.app.shealth,9896.23,056d04a6-f81e-4dce-a4c2-394b01ddda76,2018-04-25 15:30:54.085
com.sec.android.app.shealth,059caa8d-e20d-4681-8894-576c72418d69.binning_data.json,7636,315.12994,T6rJlOV0ZG,2018-04-25 15:30:54.034,0,1524441600000,3.8333333,com.sec.android.app.shealth,6089.691,059caa8d-e20d-4681-8894-576c72418d69,2018-04-25 15:30:54.034
com.sec.android.app.shealth,05c87ff2-dfc8-416b-b947-713285111312.binning_data.json,18542,960.41,VfS0qUERdZ,2018-08-15 01:55:02.189,-2,1534204800000,1.7262316,com.sec.android.app.shealth,13216.561,05c87ff2-dfc8-416b-b947-713285111312,2018-08-14 14:54:26.022
com.sec.android.app.shealth,05ec0e88-2625-4942-883f-9dfc7bfa0b13.binning_data.json,6394,273.25,VfS0qUERdZ,2018-05-04 03:08:51.609,-2,1525305600000,1.6021427,com.sec.android.app.shealth,5066.7803,05ec0e88-2625-4942-883f-9dfc7bfa0b13,2018-05-03 08:25:33.679
com.sec.android.app.shealth,05f57e1d-4bdc-4432-862a-e63342c4b17e.binning_data.json,2615,119.6,VfS0qUERdZ,2018-04-25 15:30:54.121,-2,1514592000000,1.7092649,com.sec.android.app.shealth,2173.69,05f57e1d-4bdc-4432-862a-e63342c4b17e,2018-04-25 15:30:54.121
com.sec.android.app.shealth,05f7f393-2715-4ce0-8e05-55c21be4f7dc.binning_data.json,12907,614.33997,VfS0qUERdZ,2018-04-25 15:30:54.075,-2,1493337600000,1.7457906,com.sec.android.app.shealth,10643.38,05f7f393-2715-4ce0-8e05-55c21be4f7dc,2018-04-25 15:30:54.075
com.sec.android.app.shealth,0622efc4-6408-4445-a2bf-f3e0d3615f05.binning_data.json,5479,250.37997,T6rJlOV0ZG,2018-05-31 07:45:25.922,0,1527638400000,5.8555083,com.sec.android.app.shealth,4380.45,0622efc4-6408-4445-a2bf-f3e0d3615f05,2018-05-31 07:45:25.922
com.sec.android.app.shealth,06332771-9d6f-40fc-b524-1a6ff2e8a3c1.binning_data.json,11788,541.54,VfS0qUERdZ,2018-04-25 15:30:54.100,-2,1505001600000,1.6711574,com.sec.android.app.shealth,9434.02,06332771-9d6f-40fc-b524-1a6ff2e8a3c1,2018-04-25 15:30:54.100
com.sec.android.app.shealth,06860aed-8808-47ec-881a-ff7e366599cc.binning_data.json,18610,782.48,T6rJlOV0ZG,2018-04-25 15:30:53.906,0,1479513600000,3.6929972,com.sec.android.app.shealth,14344.6,06860aed-8808-47ec-881a-ff7e366599cc,2018-04-25 15:30:53.906
com.sec.android.app.shealth,0692ac92-b464-4449-b7eb-b9445dcc522a.binning_data.json,4589,234.25,T6rJlOV0ZG,2018-08-02 08:41:38.825,0,1533081600000,3.9444444,com.sec.android.app.shealth,3887.44,0692ac92-b464-4449-b7eb-b9445dcc522a,2018-08-02 08:41:38.825
com.sec.android.app.shealth,06e85d50-ced9-40a0-99b2-2fb3b470084c.binning_data.json,1787,80.34,VfS0qUERdZ,2018-09-24 19:42:27.758,-2,1537747200000,1.8069971,com.sec.android.app.shealth,1467.83,06e85d50-ced9-40a0-99b2-2fb3b470084c,2018-09-24 10:54:55.438
com.sec.android.app.shealth,072802d5-9d59-43e4-a351-6074f104e704.binning_data.json,6593,274.88,T6rJlOV0ZG,2018-04-25 15:30:54.026,0,1521158400000,3.3611112,com.sec.android.app.shealth,5275.41,072802d5-9d59-43e4-a351-6074f104e704,2018-04-25 15:30:54.026
com.sec.android.app.shealth,0736bc42-dfbd-4068-a84b-6defc4f8a50c.binning_data.json,12540,548.81,T6rJlOV0ZG,2018-04-25 15:30:53.907,0,1480032000000,3.4722223,com.sec.android.app.shealth,9784.12,0736bc42-dfbd-4068-a84b-6defc4f8a50c,2018-04-25 15:30:53.907
com.sec.android.app.shealth,0744da5a-ceb2-4dc7-a592-a68af40670b5.binning_data.json,7331,319.22,VfS0qUERdZ,2018-04-25 15:30:54.104,-2,1506729600000,1.4368582,com.sec.android.app.shealth,5747.08,0744da5a-ceb2-4dc7-a592-a68af40670b5,2018-04-25 15:30:54.104
com.sec.android.app.shealth,07b4ee96-d901-4401-816d-def3238b8107.binning_data.json,7054,396.42,T6rJlOV0ZG,2018-04-25 15:30:53.997,0,1510099200000,6.9444447,com.sec.android.app.shealth,6256.29,07b4ee96-d901-4401-816d-def3238b8107,2018-04-25 15:30:53.997
com.sec.android.app.shealth,07b8ca7b-e7f2-4938-b4b8-f75325cd7164.binning_data.json,16619,793.8,T6rJlOV0ZG,2018-06-03 07:00:04.121,0,1527897600000,3.3611112,com.sec.android.app.shealth,13229.03,07b8ca7b-e7f2-4938-b4b8-f75325cd7164,2018-06-03 07:00:04.121
com.sec.android.app.shealth,07c83f79-e379-4f32-97c1-9b6dcedbb270.binning_data.json,12257,524.19995,T6rJlOV0ZG,2018-04-25 15:30:53.958,0,1498089600000,2.5833333,com.sec.android.app.shealth,9666.17,07c83f79-e379-4f32-97c1-9b6dcedbb270,2018-04-25 15:30:53.958
com.sec.android.app.shealth,0818fcfe-6a3b-42a2-bb21-67af32b9e5f6.binning_data.json,5014,233.97,VfS0qUERdZ,2018-11-06 05:00:16.469,-2,1540944000000,1.7656258,com.sec.android.app.shealth,4183.94,0818fcfe-6a3b-42a2-bb21-67af32b9e5f6,2018-10-31 04:26:32.004
com.sec.android.app.shealth,0831a692-1ed0-4a18-a4b1-6dac25a72bab.binning_data.json,8705,375.71,VfS0qUERdZ,2018-04-25 15:30:54.135,-2,1520985600000,1.69128,com.sec.android.app.shealth,7080.3,0831a692-1ed0-4a18-a4b1-6dac25a72bab,2018-04-25 15:30:54.135
com.sec.android.app.shealth,08594303-f7d8-4252-82c6-2a1226a3c94f.binning_data.json,7697,330.06,T6rJlOV0ZG,2018-04-25 15:30:54.005,0,1512864000000,3.75,com.sec.android.app.shealth,6157.78,08594303-f7d8-4252-82c6-2a1226a3c94f,2018-04-25 15:30:54.005
com.sec.android.app.shealth,088df740-09bf-4d7f-9c55-7fd3c1e6cbf6.binning_data.json,27165,1185.8098,VfS0qUERdZ,2018-09-03 03:08:20.100,-2,1535846400000,1.6802261,com.sec.android.app.shealth,21817.42,088df740-09bf-4d7f-9c55-7fd3c1e6cbf6,2018-09-02 13:55:01.106
com.sec.android.app.shealth,08f56a32-cf35-4f53-8ecd-08421a777f57.binning_data.json,4068,184.06,VfS0qUERdZ,2018-04-25 15:30:54.123,-2,1515715200000,1.8389955,com.sec.android.app.shealth,3434.12,08f56a32-cf35-4f53-8ecd-08421a777f57,2018-04-25 15:30:54.123
com.sec.android.app.shealth,0915eb37-222d-4ecb-8b63-16ce17d5a2f2.binning_data.json,6572,307.93,T6rJlOV0ZG,2018-04-25 15:30:54.019,0,1518134400000,6.9444447,com.sec.android.app.shealth,5590.9404,0915eb37-222d-4ecb-8b63-16ce17d5a2f2,2018-04-25 15:30:54.019
com.sec.android.app.shealth,094769ea-0606-434f-aff3-9221706a4cbb.binning_data.json,2656,116.509995,T6rJlOV0ZG,2018-08-19 07:15:10.478,0,1534550400000,6.9444447,com.sec.android.app.shealth,2161.32,094769ea-0606-434f-aff3-9221706a4cbb,2018-08-19 07:15:10.478
com.sec.android.app.shealth,094f7d7c-da07-41e7-985f-501f5f9d1435.binning_data.json,14585,633.50995,T6rJlOV0ZG,2018-04-25 15:30:53.912,0,1481846400000,6.9444447,com.sec.android.app.shealth,11560.62,094f7d7c-da07-41e7-985f-501f5f9d1435,2018-04-25 15:30:53.912
com.sec.android.app.shealth,09537275-da0c-47dc-80b5-bac7143a05cf.binning_data.json,3438,160.64,VfS0qUERdZ,2018-04-25 15:30:54.105,-2,1507075200000,1.8377244,com.sec.android.app.shealth,2880.76,09537275-da0c-47dc-80b5-bac7143a05cf,2018-04-25 15:30:54.105
com.sec.android.app.shealth,097c0b9e-1fe3-4bea-90d2-16174bc85b60.binning_data.json,1426,65.51,T6rJlOV0ZG,2018-04-25 15:30:53.919,0,1484265600000,3.0555556,com.sec.android.app.shealth,1147.9299,097c0b9e-1fe3-4bea-90d2-16174bc85b60,2018-04-25 15:30:53.919
com.sec.android.app.shealth,0996aad1-5102-4c09-9938-580aea5c4acc.binning_data.json,10516,542.33997,VfS0qUERdZ,2018-08-16 02:22:49.074,-2,1534291200000,1.8388827,com.sec.android.app.shealth,8344.14,0996aad1-5102-4c09-9938-580aea5c4acc,2018-08-15 15:09:53.731
com.sec.android.app.shealth,099f63e4-c97e-4989-852e-c1aa1f53451b.binning_data.json,10985,462.83,T6rJlOV0ZG,2018-04-25 15:30:53.917,0,1483488000000,4.821127,com.sec.android.app.shealth,8667.32,099f63e4-c97e-4989-852e-c1aa1f53451b,2018-04-25 15:30:53.917
com.sec.android.app.shealth,09fbb870-a713-4660-840b-f43ad28805e2.binning_data.json,7731,343.63998,VfS0qUERdZ,2018-04-25 15:30:54.053,-2,1483401600000,1.6117855,com.sec.android.app.shealth,6081.82,09fbb870-a713-4660-840b-f43ad28805e2,2018-04-25 15:30:54.053
com.sec.android.app.shealth,0a0f340c-74ba-406d-8d20-8b9ec90bc6b7.binning_data.json,6359,266.87997,VfS0qUERdZ,2018-04-25 15:30:54.105,-2,1506988800000,1.5335828,com.sec.android.app.shealth,4979.42,0a0f340c-74ba-406d-8d20-8b9ec90bc6b7,2018-04-25 15:30:54.105
com.sec.android.app.shealth,0a61b13c-5e57-40e0-b085-eedcd688568d.binning_data.json,6727,315.15,T6rJlOV0ZG,2018-04-25 15:30:53.981,0,1505520000000,4.611111,com.sec.android.app.shealth,5628.32,0a61b13c-5e57-40e0-b085-eedcd688568d,2018-04-25 15:30:53.981
com.sec.android.app.shealth,0a99e9aa-0941-4e49-b916-6510697358a4.binning_data.json,291,13.37,T6rJlOV0ZG,2018-04-25 15:30:54.027,0,1521331200000,3.0555556,com.sec.android.app.shealth,242.36,0a99e9aa-0941-4e49-b916-6510697358a4,2018-04-25 15:30:54.027
com.sec.android.app.shealth,0ab2c3c8-532e-4084-9e40-c69202446683.binning_data.json,11717,484.44998,T6rJlOV0ZG,2018-04-25 15:30:54.003,0,1512086400000,4.75,com.sec.android.app.shealth,9228.399,0ab2c3c8-532e-4084-9e40-c69202446683,2018-04-25 15:30:54.003
com.sec.android.app.shealth,0abd86e4-2eaa-44fa-a7be-9bf964e60e2c.binning_data.json,4377,188.81,T6rJlOV0ZG,2018-04-29 07:00:01.413,0,1524873600000,3.3888888,com.sec.android.app.shealth,3413.56,0abd86e4-2eaa-44fa-a7be-9bf964e60e2c,2018-04-29 07:00:01.413
com.sec.android.app.shealth,0b15c48a-2c85-4cd5-85b9-c73847d36e7a.binning_data.json,6035,285.69,VfS0qUERdZ,2018-04-25 15:30:54.051,-2,1482537600000,1.820235,com.sec.android.app.shealth,5011.08,0b15c48a-2c85-4cd5-85b9-c73847d36e7a,2018-04-25 15:30:54.051
com.sec.android.app.shealth,0b173e08-b27e-4b2c-8593-2bd88a0675b1.binning_data.json,2968,181.09,T6rJlOV0ZG,2018-04-25 15:30:54.030,0,1522627200000,6.9450283,com.sec.android.app.shealth,2871.99,0b173e08-b27e-4b2c-8593-2bd88a0675b1,2018-04-25 15:30:54.030
com.sec.android.app.shealth,0b1c735f-c378-47ea-9219-80457cdf9e4b.binning_data.json,11418,516.51,VfS0qUERdZ,2018-04-25 15:30:54.141,-2,1524268800000,1.5259082,com.sec.android.app.shealth,8944.37,0b1c735f-c378-47ea-9219-80457cdf9e4b,2018-04-25 15:30:54.141
com.sec.android.app.shealth,0b8a6e75-3e09-4298-9dbf-f8755e979807.binning_data.json,8288,347.82,T6rJlOV0ZG,2018-09-23 22:00:03.941,0,1537660800000,2.9166667,com.sec.android.app.shealth,6434.7397,0b8a6e75-3e09-4298-9dbf-f8755e979807,2018-09-23 22:00:03.941
com.sec.android.app.shealth,0b9473cd-56f7-4645-9b62-b4542b77e524.binning_data.json,10930,499.34,T6rJlOV0ZG,2018-07-18 07:33:10.170,0,1531785600000,4.3055553,com.sec.android.app.shealth,8905.59,0b9473cd-56f7-4645-9b62-b4542b77e524,2018-07-18 07:33:10.170
com.sec.android.app.shealth,0c268839-2d0b-477e-b668-5fc2f07ebd13.binning_data.json,3784,169.18,T6rJlOV0ZG,2018-11-29 05:00:19.717,0,1543363200000,6.9444447,com.sec.android.app.shealth,3025.9102,0c268839-2d0b-477e-b668-5fc2f07ebd13,2018-11-29 05:00:19.717
com.sec.android.app.shealth,0c50c3c0-35c1-41d9-a686-e96853cf0fb6.binning_data.json,29424,1235.97,T6rJlOV0ZG,2018-04-25 15:30:53.939,0,1491091200000,4.3446608,com.sec.android.app.shealth,22705.02,0c50c3c0-35c1-41d9-a686-e96853cf0fb6,2018-04-25 15:30:53.939
com.sec.android.app.shealth,0c65ed06-a26f-43ab-8d21-c5f81b03a044.binning_data.json,4856,227.76,VfS0qUERdZ,2018-04-25 15:30:54.102,-2,1505606400000,1.8043201,com.sec.android.app.shealth,4068.56,0c65ed06-a26f-43ab-8d21-c5f81b03a044,2018-04-25 15:30:54.102
com.sec.android.app.shealth,0ce3dd03-cf9d-4245-8d01-8205a425368f.binning_data.json,19513,1029.76,T6rJlOV0ZG,2018-04-25 15:30:53.978,0,1504656000000,5.9722223,com.sec.android.app.shealth,15723.46,0ce3dd03-cf9d-4245-8d01-8205a425368f,2018-04-25 15:30:53.978
com.sec.android.app.shealth,0cec6458-5e4a-4a40-aa80-1351d4fb7547.binning_data.json,6543,267.97998,VfS0qUERdZ,2018-04-25 15:30:54.131,-2,1518652800000,1.6395173,com.sec.android.app.shealth,5229.64,0cec6458-5e4a-4a40-aa80-1351d4fb7547,2018-04-25 15:30:54.131
com.sec.android.app.shealth,0d03e120-847f-4aaf-824b-e205b58f2a64.binning_data.json,7720,337.63,T6rJlOV0ZG,2018-04-25 15:30:53.899,0,1476921600000,3.1944444,com.sec.android.app.shealth,6052.82,0d03e120-847f-4aaf-824b-e205b58f2a64,2018-04-25 15:30:53.899
com.sec.android.app.shealth,0d14f3d7-1e81-4540-9b0e-7513bbdb2253.binning_data.json,17462,747.24,T6rJlOV0ZG,2018-04-25 15:30:53.963,0,1500163200000,3.4722223,com.sec.android.app.shealth,12226.26,0d14f3d7-1e81-4540-9b0e-7513bbdb2253,2018-04-25 15:30:53.963
com.sec.android.app.shealth,0d1cc003-ebed-463b-b167-d4f44bbf1b38.binning_data.json,16744,762.64996,T6rJlOV0ZG,2018-04-25 15:30:53.911,0,1481241600000,5.023399,com.sec.android.app.shealth,13613.92,0d1cc003-ebed-463b-b167-d4f44bbf1b38,2018-04-25 15:30:53.911
com.sec.android.app.shealth,0d22426b-a70c-4e88-86c1-6db74cf506ad.binning_data.json,9711,413.3,VfS0qUERdZ,2018-04-25 15:30:54.111,-2,1509494400000,1.411359,com.sec.android.app.shealth,7529.64,0d22426b-a70c-4e88-86c1-6db74cf506ad,2018-04-25 15:30:54.111
com.sec.android.app.shealth,0d2e9aec-02b8-40c8-8277-6ebd4781d95c.binning_data.json,5948,258.27,T6rJlOV0ZG,2018-04-25 15:30:53.922,0,1485129600000,5.685821,com.sec.android.app.shealth,4658.96,0d2e9aec-02b8-40c8-8277-6ebd4781d95c,2018-04-25 15:30:53.922
com.sec.android.app.shealth,0d5e34a6-e466-4259-9445-26cef1178bd5.binning_data.json,11885,501.4,T6rJlOV0ZG,2018-11-24 05:25:33.518,0,1542931200000,2.7777774,com.sec.android.app.shealth,9175.49,0d5e34a6-e466-4259-9445-26cef1178bd5,2018-11-24 05:25:33.518
